index,triad_id,original_id,critique_id,response_id,issn,original_year,critique_year,response_year,original_is_oa,critique_is_oa,response_is_oa,all_oa,author_jacard,strictly_transitive,multi_issue,distinct_pdf_urls,multi_critique,extended_by,extends
136,W2138429418_W2117833685_W2096139154,https://openalex.org/W2138429418,https://openalex.org/W2117833685,https://openalex.org/W2096139154,0002-9262,2010,2010,2010,1,1,1,1,0.6666666666666666,1,0,1.0,,,
137,W2127622191_W2162543067_W1992652750,https://openalex.org/W2127622191,https://openalex.org/W2162543067,https://openalex.org/W1992652750,0002-9262,2010,2011,2011,1,1,1,1,0.5,1,0,1.0,,,
138,W2097812661_W2145750171_W2035689093,https://openalex.org/W2097812661,https://openalex.org/W2145750171,https://openalex.org/W2035689093,0002-9262,2011,2011,2011,1,1,1,1,0.75,1,0,1.0,,,
139,W2136266945_W2096028409_W4238845131,https://openalex.org/W2136266945,https://openalex.org/W2096028409,https://openalex.org/W4238845131,0002-9262,2010,2011,2011,1,1,1,1,0.5,1,1,1.0,,,
140,W2105490075_W2132423338_W2129214935,https://openalex.org/W2105490075,https://openalex.org/W2132423338,https://openalex.org/W2129214935,0002-9262,2011,2011,2011,1,1,1,1,1.0,1,0,1.0,,,
141,W2126561032_W2157602433_W2137256615,https://openalex.org/W2126561032,https://openalex.org/W2157602433,https://openalex.org/W2137256615,0002-9262,2010,2010,2010,1,1,1,1,0.5,1,0,1.0,,,
142,W2128188117_W2113667497_W4233591195,https://openalex.org/W2128188117,https://openalex.org/W2113667497,https://openalex.org/W4233591195,0002-9262,2010,2011,2011,1,1,1,1,1.0,1,0,1.0,,,
143,W2123330610_W2162906233_W2096055314,https://openalex.org/W2123330610,https://openalex.org/W2162906233,https://openalex.org/W2096055314,0002-9262,2010,2011,2011,1,1,1,1,1.0,1,1,1.0,,,
144,W2159767831_W2147646215_W2148772730,https://openalex.org/W2159767831,https://openalex.org/W2147646215,https://openalex.org/W2148772730,0002-9262,2011,2011,2011,1,1,1,1,0.6666666666666666,1,0,1.0,,,
145,W2163905013_W2149971533_W2112002716,https://openalex.org/W2163905013,https://openalex.org/W2149971533,https://openalex.org/W2112002716,0002-9262,2011,2011,2011,1,1,1,1,1.0,1,0,1.0,,,
146,W2123681262_W2109605270_W2135762079,https://openalex.org/W2123681262,https://openalex.org/W2109605270,https://openalex.org/W2135762079,0002-9262,2011,2011,2011,1,1,1,1,1.0,1,0,1.0,,,
147,W2151650029_W2103318940_W4250325285,https://openalex.org/W2151650029,https://openalex.org/W2103318940,https://openalex.org/W4250325285,0002-9262,2011,2011,2011,1,1,1,1,1.0,1,1,1.0,,,
148,W2168799948_W2091495068_W4243353787,https://openalex.org/W2168799948,https://openalex.org/W2091495068,https://openalex.org/W4243353787,0002-9262,2011,2011,2011,1,1,1,1,0.7142857142857143,1,1,1.0,,,
149,W2151618428_W1964443798_W4245262262,https://openalex.org/W2151618428,https://openalex.org/W1964443798,https://openalex.org/W4245262262,0002-9262,2010,2011,2011,1,1,1,1,1.0,1,1,1.0,,,
150,W2160010755_W2148467647_W2125239747,https://openalex.org/W2160010755,https://openalex.org/W2148467647,https://openalex.org/W2125239747,0002-9262,2011,2011,2011,1,1,1,1,0.6666666666666666,1,0,1.0,,,
151,W2155336237_W2117118125_W2150282857,https://openalex.org/W2155336237,https://openalex.org/W2117118125,https://openalex.org/W2150282857,0002-9262,2011,2011,2011,1,1,1,1,0.5,1,0,1.0,,,
152,W2154532816_W2147329075_W2131076957,https://openalex.org/W2154532816,https://openalex.org/W2147329075,https://openalex.org/W2131076957,0002-9262,2008,2011,2011,1,1,1,1,0.75,1,1,1.0,,,
153,W2157479690_W2117983788_W4244765999,https://openalex.org/W2157479690,https://openalex.org/W2117983788,https://openalex.org/W4244765999,0002-9262,2011,2012,2012,1,1,1,1,0.7692307692307693,1,1,1.0,,,
154,W2111653092_W2131494030_W2107958639,https://openalex.org/W2111653092,https://openalex.org/W2131494030,https://openalex.org/W2107958639,0002-9262,2012,2012,2012,1,1,1,1,1.0,1,0,1.0,,,
155,W2099572752_W1995618716_W4232404629,https://openalex.org/W2099572752,https://openalex.org/W1995618716,https://openalex.org/W4232404629,0002-9262,2011,2012,2012,1,1,1,1,1.0,1,0,1.0,,,
156,W2113164109_W2165885888_W2108366886,https://openalex.org/W2113164109,https://openalex.org/W2165885888,https://openalex.org/W2108366886,0002-9262,2012,2012,2012,1,1,1,1,1.0,1,0,1.0,,,
157,W2115975245_W2144238375_W2165045086,https://openalex.org/W2115975245,https://openalex.org/W2144238375,https://openalex.org/W2165045086,0002-9262,2012,2012,2012,1,1,1,1,0.5555555555555556,1,0,1.0,,,
158,W2149034831_W2159325304_W4231364457,https://openalex.org/W2149034831,https://openalex.org/W2159325304,https://openalex.org/W4231364457,0002-9262,2012,2012,2012,1,1,1,1,0.5833333333333334,1,1,1.0,,,
159,W2134724739_W2103514150_W2133111951,https://openalex.org/W2134724739,https://openalex.org/W2103514150,https://openalex.org/W2133111951,0002-9262,2012,2012,2012,1,1,1,1,1.0,1,0,1.0,,,
160,W2059637875_W2113843058_W2098282445,https://openalex.org/W2059637875,https://openalex.org/W2113843058,https://openalex.org/W2098282445,0002-9262,2013,2013,2013,1,1,1,1,0.8571428571428571,1,0,1.0,,,
161,W2165284113_W2112249225_W4233186812,https://openalex.org/W2165284113,https://openalex.org/W2112249225,https://openalex.org/W4233186812,0002-9262,2012,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
162,W2167629047_W2038163660_W4230482016,https://openalex.org/W2167629047,https://openalex.org/W2038163660,https://openalex.org/W4230482016,0002-9262,2012,2013,2013,1,1,1,1,0.5,1,1,1.0,,,
163,W2095628140_W2151071301_W2130724148,https://openalex.org/W2095628140,https://openalex.org/W2151071301,https://openalex.org/W2130724148,0002-9262,2013,2013,2013,1,1,1,1,1.0,1,0,1.0,,,
164,W2076750181_W2148693214_W4232632312,https://openalex.org/W2076750181,https://openalex.org/W2148693214,https://openalex.org/W4232632312,0002-9262,2013,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
165,W2112910791_W2113721930_W4253671459,https://openalex.org/W2112910791,https://openalex.org/W2113721930,https://openalex.org/W4253671459,0002-9262,2013,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
166,W2168522614_W2148149992_W2117019413,https://openalex.org/W2168522614,https://openalex.org/W2148149992,https://openalex.org/W2117019413,0002-9262,2013,2013,2013,1,1,1,1,0.75,1,0,1.0,,,
167,W2114892085_W2134241017_W2162987870,https://openalex.org/W2114892085,https://openalex.org/W2134241017,https://openalex.org/W2162987870,0002-9262,2014,2014,2014,1,1,1,1,1.0,1,0,1.0,,,
168,W2113879766_W2161024931_W2171747472,https://openalex.org/W2113879766,https://openalex.org/W2161024931,https://openalex.org/W2171747472,0002-9262,2014,2014,2014,1,1,1,1,1.0,1,0,1.0,,,
169,W2104827868_W2170974281_W2109590834,https://openalex.org/W2104827868,https://openalex.org/W2170974281,https://openalex.org/W2109590834,0002-9262,2013,2013,2013,1,1,1,1,0.8571428571428571,1,0,1.0,,,
170,W2166682225_W2110799663_W2409817158,https://openalex.org/W2166682225,https://openalex.org/W2110799663,https://openalex.org/W2409817158,0002-9262,2012,2013,2013,1,1,1,1,0.6666666666666666,1,1,1.0,,,
171,W2166897940_W2139311552_W2131512878,https://openalex.org/W2166897940,https://openalex.org/W2139311552,https://openalex.org/W2131512878,0002-9262,2006,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
172,W2139311552_W2131512878_W2140547948,https://openalex.org/W2139311552,https://openalex.org/W2131512878,https://openalex.org/W2140547948,0002-9262,2013,2013,2013,1,1,1,1,1.0,1,0,1.0,,,
173,W2139645593_W2129990338_W2123353972,https://openalex.org/W2139645593,https://openalex.org/W2129990338,https://openalex.org/W2123353972,0002-9262,2013,2013,2013,1,1,1,1,1.0,1,0,1.0,,,
174,W2117778701_W2119382905_W2166490756,https://openalex.org/W2117778701,https://openalex.org/W2119382905,https://openalex.org/W2166490756,0002-9262,2014,2014,2014,1,1,1,1,1.0,1,0,1.0,,,
175,W2111025797_W2127176510_W4244892450,https://openalex.org/W2111025797,https://openalex.org/W2127176510,https://openalex.org/W4244892450,0002-9262,2013,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
176,W2098844434_W2105198966_W2400254320,https://openalex.org/W2098844434,https://openalex.org/W2105198966,https://openalex.org/W2400254320,0002-9262,2013,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
177,W2104033431_W2164899831_W2163812167,https://openalex.org/W2104033431,https://openalex.org/W2164899831,https://openalex.org/W2163812167,0002-9262,2014,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
178,W2097575021_W2112007139_W2154075672,https://openalex.org/W2097575021,https://openalex.org/W2112007139,https://openalex.org/W2154075672,0002-9262,2014,2014,2014,1,1,1,1,1.0,1,0,1.0,,,
179,W2116558875_W2143563369_W4233750965,https://openalex.org/W2116558875,https://openalex.org/W2143563369,https://openalex.org/W4233750965,0002-9262,2014,2014,2014,1,1,1,1,0.8518518518518519,1,1,1.0,,,
180,W2103401543_W2105796571_W2107522585,https://openalex.org/W2103401543,https://openalex.org/W2105796571,https://openalex.org/W2107522585,0002-9262,2014,2014,2014,1,1,1,1,1.0,1,0,1.0,,,
181,W2125453486_W3144819178_W2021352532,https://openalex.org/W2125453486,https://openalex.org/W3144819178,https://openalex.org/W2021352532,0002-9262,2013,2014,2014,1,1,1,1,0.8333333333333334,1,1,1.0,,,
182,W2128640176_W2149326656_W2113026496,https://openalex.org/W2128640176,https://openalex.org/W2149326656,https://openalex.org/W2113026496,0002-9262,2014,2014,2014,1,1,1,1,0.7142857142857143,1,0,1.0,,,
183,W2110447432_W2118716142_W2105770678,https://openalex.org/W2110447432,https://openalex.org/W2118716142,https://openalex.org/W2105770678,0002-9262,2015,2015,2015,1,1,1,1,1.0,1,0,1.0,,,
184,W2151671168_W2113478323_W2092612518,https://openalex.org/W2151671168,https://openalex.org/W2113478323,https://openalex.org/W2092612518,0002-9262,2014,2014,2014,1,1,1,1,0.5,1,0,1.0,,,
185,W2165324154_W2154845945_W2039852057,https://openalex.org/W2165324154,https://openalex.org/W2154845945,https://openalex.org/W2039852057,0002-9262,2015,2015,2015,1,1,1,1,1.0,1,0,1.0,,,
186,W2107857010_W2008033259_W2147475768,https://openalex.org/W2107857010,https://openalex.org/W2008033259,https://openalex.org/W2147475768,0002-9262,2015,2015,2015,1,1,1,1,0.8333333333333334,1,0,1.0,,,
187,W2126010443_W2170865276_W4237228752,https://openalex.org/W2126010443,https://openalex.org/W2170865276,https://openalex.org/W4237228752,0002-9262,2014,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
188,W2098614009_W2132597499_W2136939651,https://openalex.org/W2098614009,https://openalex.org/W2132597499,https://openalex.org/W2136939651,0002-9262,2015,2015,2015,1,1,1,1,0.8,1,0,1.0,,,
189,W2116697775_W2097583991_W2115237158,https://openalex.org/W2116697775,https://openalex.org/W2097583991,https://openalex.org/W2115237158,0002-9262,2015,2015,2015,1,1,1,1,1.0,1,0,1.0,,,
190,W2256846579_W2231715812_W2587865944,https://openalex.org/W2256846579,https://openalex.org/W2231715812,https://openalex.org/W2587865944,0002-9262,2015,2015,2015,1,1,1,1,0.7142857142857143,1,1,1.0,,,
191,W2233292669_W3142015739_W2222648180,https://openalex.org/W2233292669,https://openalex.org/W3142015739,https://openalex.org/W2222648180,0002-9262,2015,2015,2015,1,1,1,1,0.8333333333333334,1,1,1.0,,,
192,W1931921413_W2222089745_W4238466403,https://openalex.org/W1931921413,https://openalex.org/W2222089745,https://openalex.org/W4238466403,0002-9262,2015,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
193,W2146731218_W1922229483_W2150938621,https://openalex.org/W2146731218,https://openalex.org/W1922229483,https://openalex.org/W2150938621,0002-9262,2015,2015,2015,1,1,1,1,1.0,1,0,1.0,,,
194,W2252834308_W2288430971_W2310694578,https://openalex.org/W2252834308,https://openalex.org/W2288430971,https://openalex.org/W2310694578,0002-9262,2015,2015,2015,1,1,1,1,1.0,1,0,1.0,,,
195,W2107857010_W1961641469_W4242123236,https://openalex.org/W2107857010,https://openalex.org/W1961641469,https://openalex.org/W4242123236,0002-9262,2015,2015,2015,1,1,1,1,0.5,1,1,1.0,,,
196,W2140247434_W2109697403_W1954658039,https://openalex.org/W2140247434,https://openalex.org/W2109697403,https://openalex.org/W1954658039,0002-9262,2015,2015,2015,1,1,1,1,0.6666666666666666,1,0,1.0,,,
197,W2098137800_W2155254700_W2344360954,https://openalex.org/W2098137800,https://openalex.org/W2155254700,https://openalex.org/W2344360954,0002-9262,2015,2015,2015,1,1,1,1,1.0,1,0,1.0,,,
198,W2263353461_W1937959953_W2263700380,https://openalex.org/W2263353461,https://openalex.org/W1937959953,https://openalex.org/W2263700380,0002-9262,2015,2015,2015,1,1,1,1,1.0,1,0,1.0,,,
199,W1908346501_W1878161210_W2131002494,https://openalex.org/W1908346501,https://openalex.org/W1878161210,https://openalex.org/W2131002494,0002-9262,2015,2015,2015,1,1,1,1,1.0,1,0,1.0,,,
200,W1937522510_W2291531872_W4242351458,https://openalex.org/W1937522510,https://openalex.org/W2291531872,https://openalex.org/W4242351458,0002-9262,2015,2015,2015,1,1,1,1,0.8571428571428571,1,1,1.0,,,
201,W2095637366_W2341481750_W2336711430,https://openalex.org/W2095637366,https://openalex.org/W2341481750,https://openalex.org/W2336711430,0002-9262,2014,2016,2016,1,1,1,1,0.5,1,1,1.0,,,
202,W2401390321_W2394570027_W2401257315,https://openalex.org/W2401390321,https://openalex.org/W2394570027,https://openalex.org/W2401257315,0002-9262,2016,2016,2016,1,1,1,1,1.0,1,0,1.0,,,
203,W2275809441_W2410858396_W4254517283,https://openalex.org/W2275809441,https://openalex.org/W2410858396,https://openalex.org/W4254517283,0002-9262,2016,2016,2016,1,1,1,1,0.7,1,1,1.0,,,
204,W2199320542_W2220443643_W2338026243,https://openalex.org/W2199320542,https://openalex.org/W2220443643,https://openalex.org/W2338026243,0002-9262,2015,2015,2015,1,1,1,1,1.0,1,0,1.0,,,
205,W2295139512_W2298131861_W2303608292,https://openalex.org/W2295139512,https://openalex.org/W2298131861,https://openalex.org/W2303608292,0002-9262,2016,2016,2016,1,1,1,1,1.0,1,0,1.0,,,
206,W2304066282_W2307566907_W2308278976,https://openalex.org/W2304066282,https://openalex.org/W2307566907,https://openalex.org/W2308278976,0002-9262,2016,2016,2016,1,1,1,1,1.0,1,0,1.0,,,
207,W2332757237_W2313833015_W2313395520,https://openalex.org/W2332757237,https://openalex.org/W2313833015,https://openalex.org/W2313395520,0002-9262,2016,2016,2016,1,1,1,1,1.0,1,0,1.0,,,
208,W2212894101_W2314829525_W4248796025,https://openalex.org/W2212894101,https://openalex.org/W2314829525,https://openalex.org/W4248796025,0002-9262,2015,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
209,W2473385426_W2541829022_W2542399942,https://openalex.org/W2473385426,https://openalex.org/W2541829022,https://openalex.org/W2542399942,0002-9262,2016,2016,2016,1,1,1,1,0.75,1,1,1.0,,,
210,W1963446763_W2463474125_W4236503993,https://openalex.org/W1963446763,https://openalex.org/W2463474125,https://openalex.org/W4236503993,0002-9262,2015,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
211,W2512657271_W2512602247_W2519203357,https://openalex.org/W2512657271,https://openalex.org/W2512602247,https://openalex.org/W2519203357,0002-9262,2016,2016,2016,1,1,1,1,1.0,1,0,1.0,,,
212,W2143590122_W2519679144_W2519321546,https://openalex.org/W2143590122,https://openalex.org/W2519679144,https://openalex.org/W2519321546,0002-9262,2006,2016,2016,1,1,1,1,0.6666666666666666,1,1,1.0,,,
213,W2532343361_W2530654813_W2531819646,https://openalex.org/W2532343361,https://openalex.org/W2530654813,https://openalex.org/W2531819646,0002-9262,2016,2016,2016,1,1,1,1,0.8888888888888888,1,0,1.0,,,
214,W2607645210_W2608579205_W2609846503,https://openalex.org/W2607645210,https://openalex.org/W2608579205,https://openalex.org/W2609846503,0002-9262,2017,2017,2017,1,1,1,1,1.0,1,0,1.0,,,
215,W2584502573_W2583811332_W2585948792,https://openalex.org/W2584502573,https://openalex.org/W2583811332,https://openalex.org/W2585948792,0002-9262,2017,2017,2017,1,1,1,1,1.0,1,0,1.0,,,
216,W2519377020_W2587134881_W4213078321,https://openalex.org/W2519377020,https://openalex.org/W2587134881,https://openalex.org/W4213078321,0002-9262,2016,2017,2017,1,1,1,1,0.875,1,1,1.0,,,
217,W2588655515_W2588761753_W2587960981,https://openalex.org/W2588655515,https://openalex.org/W2588761753,https://openalex.org/W2587960981,0002-9262,2017,2017,2017,1,1,1,1,1.0,1,0,1.0,,,
218,W2518734299_W2591193176_W4255313311,https://openalex.org/W2518734299,https://openalex.org/W2591193176,https://openalex.org/W4255313311,0002-9262,2016,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
219,W2509529180_W2592818026_W4243445912,https://openalex.org/W2509529180,https://openalex.org/W2592818026,https://openalex.org/W4243445912,0002-9262,2016,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
220,W2591608663_W2592574135_W2594409525,https://openalex.org/W2591608663,https://openalex.org/W2592574135,https://openalex.org/W2594409525,0002-9262,2017,2017,2017,1,1,1,1,0.7777777777777778,1,0,1.0,,,
221,W2473385426_W3148501112_W4210295449,https://openalex.org/W2473385426,https://openalex.org/W3148501112,https://openalex.org/W4210295449,0002-9262,2016,2017,2017,1,1,1,1,0.75,1,1,1.0,,,
222,W2604366851_W2761704153_W4245988245,https://openalex.org/W2604366851,https://openalex.org/W2761704153,https://openalex.org/W4245988245,0002-9262,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
223,W2608214853_W2755930683_W4245321125,https://openalex.org/W2608214853,https://openalex.org/W2755930683,https://openalex.org/W4245321125,0002-9262,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
224,W2747541393_W2613230382_W2613988426,https://openalex.org/W2747541393,https://openalex.org/W2613230382,https://openalex.org/W2613988426,0002-9262,2017,2017,2017,1,1,1,1,1.0,1,0,1.0,,,
225,W2530842562_W2743680588_W4247329413,https://openalex.org/W2530842562,https://openalex.org/W2743680588,https://openalex.org/W4247329413,0002-9262,2016,2017,2017,1,1,1,1,0.625,1,1,1.0,,,
226,W2799646806_W2890723582_W2890593019,https://openalex.org/W2799646806,https://openalex.org/W2890723582,https://openalex.org/W2890593019,0002-9262,2018,2018,2018,1,1,1,1,0.6666666666666666,1,1,1.0,,,
227,W3140135624_W2742468305_W4238712761,https://openalex.org/W3140135624,https://openalex.org/W2742468305,https://openalex.org/W4238712761,0002-9262,2017,2017,2017,1,1,1,1,0.6666666666666666,1,1,1.0,,,
228,W2739602699_W2741271160_W2741092542,https://openalex.org/W2739602699,https://openalex.org/W2741271160,https://openalex.org/W2741092542,0002-9262,2017,2017,2017,1,1,1,1,1.0,1,0,1.0,,,
229,W2764324641_W2761288535_W2761925425,https://openalex.org/W2764324641,https://openalex.org/W2761288535,https://openalex.org/W2761925425,0002-9262,2017,2017,2017,1,1,1,1,0.6666666666666666,1,0,1.0,,,
230,W2784133364_W2784277005_W2784056029,https://openalex.org/W2784133364,https://openalex.org/W2784277005,https://openalex.org/W2784056029,0002-9262,2018,2018,2018,1,1,1,1,1.0,1,0,1.0,,,
231,W2621060502_W2793624043_W4229946676,https://openalex.org/W2621060502,https://openalex.org/W2793624043,https://openalex.org/W4229946676,0002-9262,2017,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
232,W2621924738_W2792053555_W4247050872,https://openalex.org/W2621924738,https://openalex.org/W2792053555,https://openalex.org/W4247050872,0002-9262,2017,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
233,W2766035259_W2792449350_W4243207880,https://openalex.org/W2766035259,https://openalex.org/W2792449350,https://openalex.org/W4243207880,0002-9262,2017,2018,2018,1,1,1,1,0.5,1,1,1.0,,,
234,W2759124589_W2799864625_W2800828318,https://openalex.org/W2759124589,https://openalex.org/W2799864625,https://openalex.org/W2800828318,0002-9262,2017,2018,2018,1,1,1,1,0.8,1,1,1.0,,,
235,W2972637963_W2981827167_W2982231258,https://openalex.org/W2972637963,https://openalex.org/W2981827167,https://openalex.org/W2982231258,0002-9262,2019,2019,2019,1,1,1,1,0.6666666666666666,1,0,1.0,,,
