triad_id,directory,has_final_results,missing_files,existing_files
triad_311,data/final_generation,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_312,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_313,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_314,data/final_generation,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_315,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_316,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_317,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_318,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_319,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_320,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_321,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_322,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_323,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_324,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_325,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_326,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_327,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_328,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_329,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_330,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_331,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_332,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_333,data/final_generation,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_334,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_335,data/final_generation,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_336,data/final_generation,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_337,data/final_generation,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_338,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_339,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_340,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_341,data/final_generation,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_342,data/final_generation,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_343,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_344,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_345,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_346,data/final_generation,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_347,data/final_generation,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_348,data/final_generation,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_349,data/final_generation,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_350,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_351,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_352,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_353,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_354,data/final_generation,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_355,data/final_generation,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
